,density,material_id,unit_cell_formula
4505,3.517732053356179,mp-570568,"{'W': 2.0, 'N': 1.0, 'Cl': 8.0}"
4506,8.831949065082972,mp-1211003,"{'Lu': 16.0, 'Mg': 4.0, 'Ni': 4.0}"
4507,3.684993525433901,mp-997088,"{'K': 2.0, 'Ag': 2.0, 'O': 4.0}"
4508,3.678419972915858,mp-27742,"{'K': 8.0, 'Cd': 4.0, 'O': 8.0}"
4509,6.229064995295092,mp-1195483,"{'Ba': 4.0, 'Th': 8.0, 'S': 20.0}"
4510,2.6485231562848743,mp-760318,"{'Na': 40.0, 'Fe': 8.0, 'O': 32.0}"
4511,4.699903888027242,mp-570370,"{'Sn': 4.0, 'P': 4.0, 'Se': 12.0}"
4512,2.4048710825150437,mp-680410,"{'K': 12.0, 'Nb': 8.0, 'S': 44.0}"
4513,2.4280331496470624,mp-561130,"{'Na': 24.0, 'Ga': 8.0, 'S': 24.0}"
4514,6.1827857820785095,mp-703682,"{'Gd': 4.0, 'Mn': 8.0, 'O': 20.0}"
4515,3.682742017146329,mp-16184,"{'Rb': 4.0, 'B': 4.0, 'Se': 14.0}"
4516,6.236313812434952,mp-983589,"{'Ag': 8.0, 'Ge': 4.0, 'O': 12.0}"
4517,3.8931479421561317,mp-23384,"{'Li': 8.0, 'I': 8.0, 'O': 24.0}"
4518,2.94542387019153,mp-1194726,"{'Li': 8.0, 'Se': 8.0, 'O': 28.0}"
4519,8.302077872127715,mp-16037,"{'Dy': 2.0, 'Te': 1.0, 'O': 2.0}"
4520,3.33322786789906,mp-541766,"{'Rb': 24.0, 'In': 8.0, 'P': 16.0}"
4521,4.482359824524659,mp-7045,"{'Rb': 1.0, 'Gd': 1.0, 'S': 2.0}"
4522,5.0144689650166425,mp-3038,"{'Al': 2.0, 'Hg': 1.0, 'Se': 4.0}"
4523,3.024418722251741,mp-17297,"{'Na': 6.0, 'Ge': 3.0, 'F': 18.0}"
4524,9.849066490124043,mp-1224,"{'Hg': 4.0, 'O': 4.0}"
4525,5.795759440803728,mp-1025496,"{'Li': 2.0, 'Nb': 2.0, 'Se': 4.0}"
4526,5.123389840831912,mvc-4795,"{'Mg': 2.0, 'Mo': 4.0, 'O': 8.0}"
4527,2.3989455604514864,mp-560348,"{'K': 24.0, 'Nb': 16.0, 'S': 100.0}"
4528,10.58380848117413,mp-1095507,"{'Sb': 4.0, 'Ir': 4.0, 'Se': 4.0}"
4529,5.127154942133546,mp-1204243,"{'Rb': 16.0, 'Te': 32.0, 'O': 92.0}"
4530,3.566052165542995,mp-1087,"{'Sr': 1.0, 'S': 1.0}"
4531,7.073329086974744,mp-17282,"{'Sr': 4.0, 'Th': 8.0, 'Se': 20.0}"
4532,4.574792430185248,mp-8255,"{'Ca': 1.0, 'Pt': 1.0, 'F': 6.0}"
4533,5.747954463210286,mp-7726,"{'Rb': 2.0, 'U': 1.0, 'O': 4.0}"
4534,3.79871770962978,mp-1016928,"{'Mg': 1.0, 'Si': 1.0, 'O': 3.0}"
4535,6.075079716926283,mp-554699,"{'Ge': 6.0, 'Pb': 6.0, 'O': 18.0}"
4536,1.946081431901271,mp-29975,"{'K': 12.0, 'B': 4.0, 'S': 12.0}"
4537,5.641915606424478,mp-1220655,"{'Nd': 18.0, 'Al': 10.0, 'Se': 42.0}"
4538,6.878410875822088,mp-29890,"{'Th': 4.0, 'Au': 2.0, 'F': 22.0}"
4539,3.794280691789184,mp-541353,"{'K': 8.0, 'Tc': 12.0, 'S': 24.0}"
4540,3.685035387833381,mp-1201960,"{'Cs': 24.0, 'Ga': 8.0, 'P': 16.0}"
4541,2.980259016074546,mp-34418,"{'Ag': 1.0, 'P': 1.0, 'F': 6.0}"
4542,4.133836694658418,mp-981,"{'Sr': 1.0, 'F': 2.0}"
4543,2.7763822205051363,mp-17015,"{'K': 16.0, 'Ge': 4.0, 'O': 16.0}"
4544,7.360155785960983,mp-1214391,"{'Ba': 4.0, 'Np': 4.0, 'O': 16.0}"
4545,4.919851007683602,mp-504423,"{'Mn': 6.0, 'Co': 4.0, 'O': 16.0}"
4546,6.288036462629004,mp-27175,"{'In': 4.0, 'O': 4.0, 'F': 4.0}"
4547,2.8119008067627176,mp-17441,"{'Mg': 8.0, 'Ge': 4.0, 'S': 16.0}"
4548,2.8769064532239756,mp-27987,"{'Br': 2.0, 'F': 10.0}"
4549,4.72673219358566,mp-20261,"{'Mn': 1.0, 'Ga': 2.0, 'Se': 4.0}"
4550,3.8368472408075918,mp-1193056,"{'Cs': 4.0, 'Mo': 6.0, 'O': 20.0}"
4551,4.783353351302679,mp-1172871,"{'Mn': 28.0, 'Ge': 4.0, 'O': 48.0}"
4552,9.523534119416626,mp-1205366,"{'Lu': 4.0, 'Rh': 4.0, 'O': 12.0}"
4553,4.139072192452125,mp-752629,"{'K': 4.0, 'Co': 8.0, 'O': 16.0}"
4554,5.230959653464182,mp-1207656,"{'Y': 4.0, 'Pt': 4.0, 'F': 28.0}"
4555,4.709613623953205,mp-532290,"{'Zr': 12.0, 'Bi': 4.0, 'F': 60.0}"
4556,6.4965815606769075,mp-557637,"{'Hg': 8.0, 'Se': 4.0, 'O': 12.0}"
4557,4.80199498173837,mp-13863,"{'Ba': 4.0, 'Ge': 4.0, 'O': 12.0}"
4558,4.6326997965652374,mp-12010,"{'Ba': 4.0, 'Se': 4.0, 'O': 16.0}"
4559,4.607652773775996,mp-17985,"{'Ca': 10.0, 'Ga': 4.0, 'Sb': 12.0}"
4560,4.883836754074935,mp-1202507,"{'Eu': 32.0, 'Al': 32.0, 'F': 160.0}"
4561,4.8432510833485205,mp-27229,"{'Sb': 12.0, 'S': 4.0, 'O': 30.0}"
4562,8.161350031284245,mp-13836,"{'U': 2.0, 'Rh': 4.0, 'O': 12.0}"
4563,5.047549544604282,mp-19409,"{'Mn': 4.0, 'As': 8.0, 'O': 24.0}"
4564,7.1892313819897256,mp-862901,"{'Pm': 1.0, 'F': 3.0}"
4565,3.595871937076533,mp-1213226,"{'Cs': 4.0, 'P': 4.0, 'O': 12.0}"
4566,5.400401543852958,mp-997002,"{'K': 2.0, 'Au': 2.0, 'O': 4.0}"
4567,6.227450424532654,mp-28857,"{'Pb': 4.0, 'I': 8.0, 'O': 24.0}"
4568,4.5369958240792165,mp-28109,"{'Sb': 4.0, 'As': 4.0, 'O': 12.0}"
4569,4.659583164590021,mp-1201999,"{'Y': 40.0, 'Ir': 8.0, 'Br': 72.0}"
4570,5.7327372835166,mp-685142,"{'Co': 14.0, 'Sb': 4.0, 'O': 24.0}"
4571,6.151755131963322,mp-1196472,"{'Pr': 8.0, 'U': 4.0, 'S': 20.0}"
4572,4.157400851107635,mp-22989,"{'Na': 4.0, 'I': 4.0, 'O': 12.0}"
4573,3.433869268806569,mp-3237,"{'Na': 4.0, 'Cu': 2.0, 'F': 8.0}"
4574,4.55842585268151,mp-1192231,"{'Cu': 4.0, 'I': 4.0, 'O': 16.0}"
4575,4.641315740131572,mp-19276,"{'Ba': 2.0, 'Mo': 2.0, 'O': 8.0}"
4576,2.902151295468128,mp-1192552,"{'K': 6.0, 'As': 6.0, 'O': 18.0}"
4577,5.916593574267447,mp-23238,"{'Ta': 12.0, 'I': 28.0}"
4578,1.9867897345312167,mp-1219328,"{'Se': 3.0, 'S': 21.0}"
4579,7.307402549461805,mp-18331,"{'Gd': 4.0, 'Cr': 4.0, 'O': 12.0}"
4580,3.5707769170338817,mp-999265,"{'Rb': 1.0, 'Y': 1.0, 'S': 2.0}"
4581,7.333598414544658,mp-560340,"{'La': 4.0, 'Pd': 4.0, 'O': 10.0}"
4582,6.035638716896744,mp-1207889,"{'W': 12.0, 'I': 24.0}"
4583,3.8363695532940514,mp-5241,"{'Dy': 8.0, 'P': 8.0, 'S': 32.0}"
4584,4.709030213174927,mp-1209481,"{'Rb': 24.0, 'W': 6.0, 'O': 30.0}"
4585,7.720643429696772,mp-556339,"{'Hg': 24.0, 'As': 8.0, 'O': 32.0}"
4586,4.20880128304439,mp-555939,"{'Li': 16.0, 'Te': 16.0, 'O': 40.0}"
4587,3.476169022099709,mp-30077,"{'K': 16.0, 'Ga': 8.0, 'Sb': 16.0}"
4588,5.643520975593261,mp-1197438,"{'Pr': 12.0, 'Fe': 20.0, 'O': 48.0}"
4589,4.323770562572976,mp-541474,"{'Pt': 4.0, 'O': 8.0, 'F': 24.0}"
4590,6.525833848408005,mp-17998,"{'Ca': 4.0, 'Rh': 8.0, 'O': 16.0}"
4591,2.170021822332267,mp-1224505,"{'K': 12.0, 'In': 2.0, 'P': 6.0}"
4592,5.558094700145222,mp-28797,"{'Y': 1.0, 'H': 1.0, 'Se': 1.0}"
4593,3.0095483625804897,mp-4758,"{'K': 8.0, 'Nb': 4.0, 'F': 28.0}"
4594,2.6439837743751915,mp-2079,"{'Rb': 4.0, 'P': 6.0}"
4595,8.171387759895662,mp-3538,"{'Hg': 24.0, 'Te': 8.0, 'O': 48.0}"
4596,1.878370345998601,mp-1106094,"{'K': 4.0, 'C': 4.0, 'O': 12.0}"
4597,6.122583379355277,mp-2234,"{'Er': 12.0, 'S': 18.0}"
4598,5.315179821536961,mp-29044,"{'Cd': 32.0, 'Sb': 16.0, 'I': 24.0}"
4599,4.085384826307325,mp-31360,"{'K': 4.0, 'Ta': 6.0, 'Cl': 18.0}"
4600,6.8761680554811155,mp-5146,"{'Zn': 2.0, 'Rh': 4.0, 'O': 8.0}"
4601,3.38522616089493,mp-8081,"{'Na': 4.0, 'Sn': 2.0, 'F': 12.0}"
4602,1.9583069901023868,mp-29331,"{'K': 2.0, 'H': 6.0, 'F': 8.0}"
4603,2.602312819923518,mp-28773,"{'Na': 16.0, 'Ga': 8.0, 'S': 20.0}"
4604,5.922186989628313,mp-3525,"{'Sb': 2.0, 'Te': 2.0, 'Se': 1.0}"
4605,4.775928695703055,mp-1540145,"{'Ca': 2.0, 'Cu': 4.0, 'O': 8.0}"
4606,4.015551806026468,mp-17901,"{'Mn': 4.0, 'Se': 8.0, 'O': 20.0}"
4607,6.431869597821307,mp-22564,"{'Pr': 4.0, 'Mn': 4.0, 'O': 12.0}"
4608,8.062274777061118,mp-16036,"{'Tb': 2.0, 'Te': 1.0, 'O': 2.0}"
4609,8.811565276233614,mp-9298,"{'Sr': 2.0, 'Au': 4.0, 'O': 8.0}"
4610,7.686667398765808,mp-863374,"{'Bi': 4.0, 'Te': 4.0, 'O': 16.0}"
4611,6.4981537512974725,mp-1209547,"{'Pr': 4.0, 'As': 4.0, 'Se': 4.0}"
4612,5.891749389677846,mp-2998,"{'Ba': 1.0, 'Ti': 1.0, 'O': 3.0}"
4613,6.7946545897058845,mp-546936,"{'Co': 2.0, 'Rh': 4.0, 'O': 8.0}"
4614,6.280979080156236,mp-548479,"{'Cs': 2.0, 'U': 2.0, 'O': 7.0}"
4615,5.496038547094015,mp-30320,"{'Rb': 4.0, 'Hf': 4.0, 'F': 20.0}"
4616,5.799991987485995,mp-674490,"{'Fe': 2.0, 'Sb': 2.0, 'O': 8.0}"
4617,3.3266803706769608,mp-15408,"{'K': 8.0, 'Ga': 8.0, 'F': 32.0}"
4618,5.751051729400183,mp-1201849,"{'Nd': 12.0, 'Fe': 20.0, 'O': 48.0}"
4619,4.200822787636647,mp-27420,"{'Na': 1.0, 'Bi': 1.0, 'F': 6.0}"
4620,3.57761762083351,mp-998609,"{'Cs': 4.0, 'Na': 4.0, 'F': 12.0}"
4621,4.685488266695283,mp-4809,"{'Ga': 2.0, 'Hg': 1.0, 'S': 4.0}"
4622,3.9642642782709228,mp-1198384,"{'Cs': 24.0, 'In': 8.0, 'P': 16.0}"
4623,3.159754134542251,mp-554649,"{'Na': 6.0, 'Ni': 2.0, 'F': 12.0}"
4624,3.98130403515659,mp-1202364,"{'Mn': 8.0, 'Se': 8.0, 'O': 24.0}"
4625,2.8864180505560597,mp-18050,"{'Li': 12.0, 'Mo': 6.0, 'O': 24.0}"
4626,1.927690634969138,mp-28369,"{'Ge': 2.0, 'H': 6.0, 'Cl': 2.0}"
4627,2.572801239365292,mp-540773,"{'Ca': 8.0, 'Ge': 4.0, 'S': 16.0}"
4628,4.147474486516418,mp-754639,"{'Fe': 4.0, 'Se': 4.0, 'O': 16.0}"
4629,5.586210264297489,mp-12231,"{'Sn': 4.0, 'Te': 12.0, 'O': 32.0}"
4630,3.8118233451617654,mp-761229,"{'Na': 8.0, 'Mn': 4.0, 'O': 12.0}"
4631,2.5101222950289057,mp-770533,"{'Li': 24.0, 'Mn': 4.0, 'O': 16.0}"
4632,6.835810533807203,mp-567817,"{'Hf': 2.0, 'Ge': 2.0, 'Te': 8.0}"
4633,7.710126841968976,mp-23064,"{'Bi': 8.0, 'Mo': 4.0, 'O': 24.0}"
4634,3.0090501228091187,mp-22958,"{'K': 1.0, 'Br': 1.0, 'O': 3.0}"
4635,5.106504754380688,mp-6987,"{'Sr': 2.0, 'Ga': 4.0, 'Te': 8.0}"
4636,5.662815094418961,mp-29970,"{'Cs': 12.0, 'Sb': 20.0, 'O': 56.0}"
4637,6.4232988290167885,mp-1196908,"{'Li': 4.0, 'Nd': 16.0, 'Ge': 16.0}"
4638,4.199312667399305,mp-580802,"{'Ce': 12.0, 'C': 4.0, 'Cl': 20.0}"
4639,2.558174575669224,mp-1219573,"{'Sb': 1.0, 'H': 7.0, 'F': 12.0}"
4640,5.4852363192098785,mp-13694,"{'Pr': 1.0, 'Cu': 1.0, 'O': 2.0}"
4641,6.227737434434053,mp-570668,"{'La': 4.0, 'Se': 8.0}"
4642,5.271937094013031,mp-554518,"{'Eu': 4.0, 'C': 4.0, 'O': 12.0}"
4643,4.860495865077171,mp-572672,"{'Co': 4.0, 'I': 8.0, 'O': 24.0}"
4644,7.293597597220945,mp-1201494,"{'Rb': 8.0, 'Th': 28.0, 'Se': 60.0}"
4645,4.978237962575119,mp-530524,"{'Zr': 12.0, 'Tl': 4.0, 'F': 60.0}"
4646,7.33084308043792,mp-531826,"{'Li': 24.0, 'Pt': 12.0, 'O': 36.0}"
4647,3.1702038277677547,mp-1202226,"{'Na': 24.0, 'Ta': 8.0, 'S': 32.0}"
4648,6.634810475809692,mp-1211006,"{'Lu': 4.0, 'Pt': 4.0, 'F': 28.0}"
4649,2.014755274860267,mp-2400,"{'Na': 4.0, 'S': 4.0}"
4650,4.894119494062507,mp-13336,"{'Rb': 1.0, 'Sc': 5.0, 'Te': 8.0}"
4651,4.69355100742527,mp-3613,"{'Na': 1.0, 'Er': 1.0, 'S': 2.0}"
4652,5.380429585776497,mp-704141,"{'Sr': 30.0, 'Co': 24.0, 'O': 72.0}"
4653,7.099290019846841,mp-8975,"{'Hg': 12.0, 'As': 8.0, 'O': 32.0}"
4654,2.306514000050649,mp-723419,"{'Sb': 8.0, 'S': 76.0, 'F': 48.0}"
4655,3.65795812744724,mp-1184118,"{'Cs': 6.0, 'Cd': 2.0, 'H': 10.0}"
4656,2.950322277498775,mp-1206098,"{'Zr': 1.0, 'Mn': 1.0, 'F': 6.0}"
4657,5.169083786773371,mp-623670,"{'Ce': 20.0, 'C': 8.0, 'Br': 36.0}"
4658,2.7088273335045394,mp-28974,"{'Ti': 12.0, 'F': 48.0}"
4659,3.369654695199739,mp-541000,"{'K': 12.0, 'As': 44.0}"
4660,7.33083870929691,mp-1192365,"{'Dy': 12.0, 'Te': 12.0, 'N': 4.0}"
4661,4.616122780831445,mp-5694,"{'Na': 1.0, 'Ho': 1.0, 'S': 2.0}"
4662,6.242414263159341,mp-1181012,"{'Li': 16.0, 'Re': 24.0, 'S': 44.0}"
4663,2.430456642869929,mp-1196173,"{'Na': 24.0, 'Nb': 8.0, 'S': 32.0}"
4664,4.595824141551528,mp-1104062,"{'Sr': 2.0, 'Ga': 4.0, 'Se': 8.0}"
4665,2.575632298810473,mp-27569,"{'Na': 14.0, 'Mn': 2.0, 'O': 9.0}"
4666,4.439032744109092,mp-643010,"{'Cs': 4.0, 'H': 8.0, 'Pt': 2.0}"
4667,5.343639924135121,mp-1221667,"{'Mn': 1.0, 'Cd': 3.0, 'Te': 4.0}"
4668,3.132233467255872,mp-28591,"{'Na': 4.0, 'Hg': 1.0, 'P': 2.0}"
4669,2.2825023893846548,mp-619575,"{'Cl': 8.0, 'F': 24.0}"
4670,4.5779693742235,mp-542445,"{'K': 4.0, 'Pa': 2.0, 'F': 14.0}"
4671,7.002067180196896,mp-1102531,"{'P': 4.0, 'Rh': 4.0, 'Se': 4.0}"
4672,5.884042573931294,mp-2693,"{'Sn': 1.0, 'Se': 1.0}"
4673,3.8511814619579354,mp-14951,"{'Rb': 6.0, 'Al': 2.0, 'O': 6.0}"
4674,3.0604215572519906,mp-5141,"{'Na': 4.0, 'Se': 2.0, 'O': 8.0}"
4675,5.494386443110165,mp-1189051,"{'Ho': 6.0, 'Ga': 2.0, 'S': 12.0}"
4676,4.526991602289622,mp-999490,"{'Na': 1.0, 'Dy': 1.0, 'S': 2.0}"
4677,4.871178440179035,mp-1539672,"{'Ca': 2.0, 'Mo': 4.0, 'O': 8.0}"
4678,5.93509550363558,mp-17500,"{'Gd': 4.0, 'Pt': 4.0, 'F': 28.0}"
4679,3.648791210911923,mp-1039,"{'Mg': 2.0, 'Te': 2.0}"
4680,5.163216154560503,mp-1212698,"{'Eu': 2.0, 'Zr': 2.0, 'F': 12.0}"
4681,2.3795665917113222,mp-760343,"{'Fe': 4.0, 'P': 4.0, 'O': 16.0}"
4682,3.544837281938712,mp-5403,"{'Rb': 8.0, 'Ti': 4.0, 'O': 12.0}"
4683,5.2370430059433115,mp-1541943,"{'Zn': 2.0, 'Cu': 4.0, 'O': 8.0}"
4684,3.6974659629278497,mp-9808,"{'Rb': 3.0, 'Nb': 1.0, 'O': 8.0}"
4685,6.049003726586849,mp-1178212,"{'Fe': 4.0, 'Sn': 4.0, 'O': 12.0}"
4686,5.873093475262159,mp-1208533,"{'Ta': 12.0, 'Se': 48.0, 'I': 4.0}"
4687,5.371464354666746,mp-7910,"{'Al': 2.0, 'Hg': 1.0, 'Te': 4.0}"
4688,5.00736101288805,mp-1212485,"{'Hf': 12.0, 'C': 2.0, 'Cl': 28.0}"
4689,4.66953647648422,mp-28375,"{'Ta': 2.0, 'Ag': 1.0, 'F': 12.0}"
4690,5.159948413812545,mp-1216588,"{'Tl': 1.0, 'In': 1.0, 'F': 6.0}"
4691,7.860438033099017,mp-556210,"{'Bi': 16.0, 'C': 8.0, 'O': 40.0}"
4692,5.8315449910488155,mp-33857,"{'Cr': 4.0, 'Sb': 4.0, 'O': 16.0}"
4693,5.108000468019755,mp-1197996,"{'Sr': 10.0, 'Sb': 44.0, 'O': 76.0}"
4694,4.8372639272854805,mp-15790,"{'Li': 1.0, 'Ho': 1.0, 'S': 2.0}"
4695,5.869864064352308,mp-1189307,"{'Nd': 2.0, 'Ho': 6.0, 'S': 12.0}"
4696,2.9739586972260357,mp-29940,"{'Sb': 4.0, 'Cl': 4.0, 'F': 40.0}"
4697,11.722991481629752,mp-1216,"{'Yb': 1.0, 'O': 1.0}"
4698,5.099573934688265,mp-1208643,"{'Sr': 4.0, 'Hf': 4.0, 'S': 12.0}"
4699,2.2911758735966075,mp-971,"{'K': 2.0, 'O': 1.0}"
4700,5.618598652980742,mp-29824,"{'La': 6.0, 'Ru': 2.0, 'I': 6.0}"
4701,5.225774405192369,mp-1030319,"{'Te': 8.0, 'Mo': 4.0}"
4702,3.4364753726144737,mp-23860,"{'Sr': 2.0, 'H': 2.0, 'Cl': 2.0}"
4703,5.5048543490768855,mp-1220064,"{'Pr': 18.0, 'Al': 10.0, 'Se': 42.0}"
4704,9.067120032936435,mp-7028,"{'Yb': 2.0, 'O': 2.0, 'F': 2.0}"
4705,4.518219699519685,mp-34291,"{'Zr': 6.0, 'In': 2.0, 'F': 30.0}"
4706,3.1942378629786057,mp-558967,"{'K': 12.0, 'Ta': 8.0, 'S': 44.0}"
4707,7.478904896781484,mp-1192541,"{'Ho': 12.0, 'Te': 12.0, 'N': 4.0}"
4708,3.5913843595519976,mp-14070,"{'Rb': 2.0, 'Al': 2.0, 'O': 4.0}"
4709,7.048877617024967,mp-2994,"{'Co': 8.0, 'Ge': 12.0, 'Te': 12.0}"
4710,4.997473157349623,mp-1194276,"{'Ca': 4.0, 'Ho': 8.0, 'S': 16.0}"
4711,2.324794176267162,mp-1019796,"{'K': 8.0, 'P': 4.0, 'O': 14.0}"
4712,2.2148125024104495,mp-675104,"{'Na': 3.0, 'Y': 1.0, 'Cl': 6.0}"
4713,2.9294611375730226,mp-18914,"{'K': 4.0, 'Mo': 2.0, 'O': 8.0}"
4714,2.8546627440293935,mp-29836,"{'Na': 6.0, 'Ho': 2.0, 'Cl': 12.0}"
4715,2.8312083506179446,mp-982980,"{'Na': 6.0, 'Dy': 2.0, 'Cl': 12.0}"
4716,6.337592298219844,mp-18511,"{'Nd': 6.0, 'F': 18.0}"
4717,4.2899158467081495,mp-504678,"{'Co': 4.0, 'Se': 4.0, 'O': 16.0}"
4718,2.312132547633942,mp-2672,"{'K': 4.0, 'O': 4.0}"
4719,2.880498237386225,mp-28542,"{'Na': 6.0, 'Er': 2.0, 'Cl': 12.0}"
4720,4.296364951604189,mp-10533,"{'Y': 4.0, 'Cu': 4.0, 'S': 8.0}"
4721,6.229989174584039,mp-21575,"{'Pr': 12.0, 'In': 4.0, 'Se': 24.0}"
4722,2.0880278770726197,mp-1120755,"{'Na': 2.0, 'C': 2.0, 'O': 6.0}"
4723,5.35536037707361,mp-570506,"{'Zr': 4.0, 'I': 8.0}"
4724,3.3382847859984306,mp-27936,"{'Na': 8.0, 'Sb': 4.0, 'F': 20.0}"
4725,1.8269984120197538,mp-648,"{'Na': 2.0, 'S': 1.0}"
4726,5.266517797415788,mp-1198756,"{'Nd': 12.0, 'In': 4.0, 'S': 24.0}"
4727,4.229756375907083,mp-29055,"{'K': 2.0, 'Sb': 4.0}"
4728,5.862745808455061,mp-20569,"{'Mn': 2.0, 'Sn': 2.0, 'O': 6.0}"
4729,3.47014029320995,mp-14425,"{'Sr': 8.0, 'Ga': 16.0, 'S': 32.0}"
4730,4.558579764090015,mp-28505,"{'Ba': 2.0, 'Al': 4.0, 'Te': 8.0}"
4731,5.625984007329605,mp-1104242,"{'K': 2.0, 'Mo': 6.0, 'Se': 6.0}"
4732,7.688723786382692,mp-22467,"{'Sn': 4.0, 'Pb': 8.0, 'O': 16.0}"
4733,3.1830261879951354,mp-559349,"{'Sb': 8.0, 'Cl': 4.0, 'F': 68.0}"
4734,5.68775989635738,mp-4961,"{'Na': 2.0, 'Hg': 1.0, 'O': 2.0}"
4735,2.8147928908983864,mp-17727,"{'Mn': 4.0, 'B': 8.0, 'F': 32.0}"
4736,5.657614493446098,mp-7471,"{'Li': 12.0, 'Au': 4.0, 'O': 12.0}"
4737,4.371279525248614,mp-18973,"{'Co': 4.0, 'Se': 8.0, 'O': 20.0}"
4738,3.3503049591892844,mp-27310,"{'Na': 8.0, 'Sn': 6.0, 'F': 20.0}"
4739,5.491390210944559,mp-4324,"{'Tm': 4.0, 'Cd': 2.0, 'S': 8.0}"
4740,4.204451888335396,mp-1205373,"{'Y': 6.0, 'Co': 1.0, 'Br': 10.0}"
4741,6.198990182740673,mp-2826,"{'Lu': 4.0, 'S': 6.0}"
4742,4.238682345706109,mp-556672,"{'Sn': 4.0, 'Se': 8.0, 'O': 24.0}"
4743,4.031101127815674,mp-1173879,"{'Li': 8.0, 'Co': 4.0, 'O': 12.0}"
4744,8.291578978466871,mp-1203433,"{'Hg': 12.0, 'As': 4.0, 'O': 20.0}"
4745,5.841483353122251,mp-1199837,"{'Eu': 12.0, 'Si': 8.0, 'As': 16.0}"
4746,9.840807801818169,mp-1214793,"{'As': 4.0, 'Os': 4.0, 'S': 4.0}"
4747,4.20498129726145,mp-1188648,"{'Y': 6.0, 'Ni': 1.0, 'Br': 10.0}"
4748,4.31280566003115,mp-13097,"{'Na': 2.0, 'Zn': 2.0, 'As': 2.0}"
4749,4.889479822330472,mp-12277,"{'Ca': 3.0, 'Ag': 3.0, 'P': 3.0}"
4750,7.83600895634783,mp-570238,"{'P': 10.0, 'Au': 7.0, 'I': 1.0}"
4751,3.7388190311578824,mp-13277,"{'Ba': 2.0, 'Li': 2.0, 'P': 2.0}"
4752,3.649045659442954,mp-24204,"{'Ca': 2.0, 'H': 2.0, 'I': 2.0}"
4753,5.362720571749759,mp-2125,"{'Te': 8.0, 'O': 16.0}"
4754,3.100994990350771,mp-667326,"{'K': 80.0, 'In': 16.0, 'O': 64.0}"
4755,4.563503762626502,mp-30991,"{'Ba': 2.0, 'I': 4.0, 'O': 12.0}"
4756,5.7717578950148765,mp-17569,"{'Sm': 4.0, 'Pt': 4.0, 'F': 28.0}"
4757,2.7903752677441673,mp-21792,"{'O': 32.0, 'Na': 40.0, 'Co': 8.0}"
4758,5.108469759295142,mp-1194059,"{'Ca': 4.0, 'Er': 8.0, 'S': 16.0}"
4759,6.2150698813845215,mp-505751,"{'Mn': 4.0, 'In': 4.0, 'O': 14.0}"
4760,6.124709819636831,mp-4081,"{'Ta': 1.0, 'Cu': 3.0, 'Se': 4.0}"
4761,4.526544075906633,mp-1222370,"{'Li': 1.0, 'Gd': 1.0, 'S': 2.0}"
4762,5.621989551440438,mp-7290,"{'Er': 6.0, 'Ga': 2.0, 'S': 12.0}"
4763,2.5423629839427764,mp-28280,"{'K': 20.0, 'V': 12.0, 'O': 40.0}"
4764,4.989430090665914,mp-1079784,"{'Sr': 2.0, 'Ru': 4.0, 'O': 12.0}"
4765,6.214697019594576,mp-504898,"{'Nb': 4.0, 'Pd': 6.0, 'Se': 16.0}"
4766,5.949347590705555,mp-1189069,"{'Nd': 2.0, 'Er': 6.0, 'S': 12.0}"
4767,6.828390991012501,mp-1214962,"{'Ba': 8.0, 'Lu': 16.0, 'F': 64.0}"
4768,3.6248880044313867,mp-30287,"{'Lu': 4.0, 'P': 4.0, 'S': 16.0}"
4769,4.638046313746491,mp-2275,"{'U': 4.0, 'F': 24.0}"
4770,3.0225391207124392,mp-554146,"{'K': 28.0, 'In': 8.0, 'O': 26.0}"
4771,4.580059544277464,mp-3224,"{'Mn': 28.0, 'Si': 4.0, 'O': 48.0}"
4772,4.386703642408053,mp-532491,"{'Eu': 4.0, 'F': 60.0, 'Zr': 12.0}"
4773,3.562286921939329,mp-1192739,"{'Cs': 4.0, 'V': 6.0, 'O': 16.0}"
4774,3.605605966423371,mp-1181768,"{'Cs': 8.0, 'Zn': 4.0, 'H': 16.0}"
4775,4.577797983183908,mp-9124,"{'Li': 1.0, 'Zn': 1.0, 'As': 1.0}"
4776,3.700232484528422,mp-10543,"{'K': 6.0, 'Sb': 2.0, 'O': 8.0}"
4777,6.168211111764692,mp-8866,"{'La': 20.0, 'Se': 38.0}"
4778,5.534643536603829,mp-29799,"{'K': 12.0, 'Bi': 12.0, 'O': 36.0}"
4779,3.388163197226193,mp-19254,"{'Fe': 4.0, 'S': 4.0, 'O': 16.0}"
4780,4.9356855217514575,mp-15791,"{'Li': 1.0, 'Er': 1.0, 'S': 2.0}"
4781,4.8901793153437705,mp-27180,"{'Nd': 4.0, 'S': 4.0, 'Br': 4.0}"
4782,6.131021920993174,mp-3915,"{'Ba': 1.0, 'Hg': 1.0, 'O': 2.0}"
4783,2.9230779074830586,mp-1190160,"{'K': 4.0, 'Se': 4.0, 'O': 14.0}"
4784,3.79051317396663,mp-1541753,"{'Rb': 8.0, 'Mg': 4.0, 'O': 8.0}"
4785,2.3335200303703503,mp-625509,"{'H': 3.0, 'Br': 1.0, 'O': 1.0}"
4786,7.469279018805173,mp-567391,"{'Dy': 12.0, 'Se': 12.0, 'N': 4.0}"
