material_id,band_gap,density,unit_cell_formula
mp-1207186,1.5376,8.052121621185707,"{'Dy': 1.0, 'H': 1.0, 'Se': 1.0}"
mp-24012,1.55,8.24550233807294,"{'Ho': 1.0, 'H': 1.0, 'Se': 1.0}"
mp-1206742,1.5355,8.42752596617046,"{'Er': 1.0, 'H': 1.0, 'Se': 1.0}"
mp-1206843,1.5207,9.01569489377142,"{'Lu': 1.0, 'H': 1.0, 'Se': 1.0}"
mp-23828,3.7421,3.685011612051066,"{'Sr': 7.0, 'H': 12.0, 'Br': 2.0}"
mp-24423,4.0775,4.16034044687702,"{'Sr': 2.0, 'H': 2.0, 'Br': 2.0}"
mp-24424,3.456,4.617233497270195,"{'Ba': 2.0, 'H': 2.0, 'Br': 2.0}"
mp-696944,3.6328,4.52369628138382,"{'La': 2.0, 'H': 2.0, 'Br': 4.0}"
mp-1018691,0.0741,6.220342139767684,"{'Eu': 2.0, 'H': 3.0, 'Br': 1.0}"
mp-642807,1.8613,6.165389408855955,"{'Tb': 2.0, 'H': 4.0, 'Br': 2.0}"
mp-644494,3.0301,3.084692691088394,"{'Rb': 4.0, 'H': 8.0, 'Pd': 2.0}"
mp-642735,3.3391,4.1064343341912135,"{'Rb': 4.0, 'H': 8.0, 'Pt': 2.0}"
mp-643101,4.2083,3.887914284144274,"{'Rb': 2.0, 'H': 6.0, 'Pt': 1.0}"
mp-24292,2.3107,4.2164941113340415,"{'Sr': 2.0, 'H': 6.0, 'Ru': 1.0}"
mp-35152,0.7778,4.185073142950078,"{'Sr': 2.0, 'H': 5.0, 'Rh': 1.0}"
mp-1179173,1.8437,4.610578815590594,"{'Sr': 8.0, 'H': 16.0, 'Pd': 4.0}"
mp-24205,3.7366,4.157115097856535,"{'Sr': 2.0, 'H': 2.0, 'I': 2.0}"
mp-1078677,2.5074,5.49603247669673,"{'Sr': 2.0, 'H': 6.0, 'Os': 1.0}"
mp-1208839,1.2832,5.703820305792807,"{'Sr': 4.0, 'H': 12.0, 'Pt': 2.0}"
mp-696500,0.142,5.083516471739864,"{'Nb': 24.0, 'H': 4.0, 'I': 44.0}"
mp-697038,1.9345,4.809539203323004,"{'Ba': 2.0, 'H': 6.0, 'Ru': 1.0}"
mp-1187892,2.5962,8.423759661666299,"{'Yb': 2.0, 'H': 6.0, 'Ru': 1.0}"
mp-643006,2.3242,3.856858534828609,"{'Cs': 6.0, 'H': 10.0, 'Pd': 2.0}"
mp-1193896,1.7513,5.253544022984759,"{'Ba': 8.0, 'H': 16.0, 'Pd': 4.0}"
mp-1184118,2.7648,3.65795812744724,"{'Cs': 6.0, 'Cd': 2.0, 'H': 10.0}"
mp-1018651,2.376,4.614441627691099,"{'Ba': 2.0, 'H': 3.0, 'I': 1.0}"
mp-23862,3.0321,4.916341024261685,"{'Ba': 2.0, 'H': 2.0, 'I': 2.0}"
mp-643243,4.0439,4.157478082812132,"{'Cs': 2.0, 'H': 6.0, 'Pt': 1.0}"
mp-643010,3.2857,4.439032744109092,"{'Cs': 4.0, 'H': 8.0, 'Pt': 2.0}"
mp-28911,3.8357,4.770496751238977,"{'Ba': 2.0, 'Re': 2.0, 'H': 18.0}"
mp-697044,1.9976,5.834531236939533,"{'Ba': 2.0, 'H': 6.0, 'Os': 1.0}"
mp-643047,3.2081,5.6621115861931,"{'Ba': 3.0, 'H': 12.0, 'Ir': 2.0}"
mp-643253,1.8132,5.981002281035176,"{'Ba': 4.0, 'H': 12.0, 'Pt': 2.0}"
mp-29463,2.6955,1.9285630092214072,"{'Li': 4.0, 'Be': 4.0, 'N': 4.0}"
mp-4622,7.5986,2.059945688584188,"{'Li': 12.0, 'Be': 6.0, 'F': 24.0}"
mp-9915,1.8087,1.9947325807652352,"{'Li': 2.0, 'Be': 2.0, 'P': 2.0}"
mp-9562,1.0072,3.457550890861353,"{'Li': 2.0, 'Be': 2.0, 'As': 2.0}"
mp-9244,1.1272,2.151446160042454,"{'Li': 2.0, 'B': 2.0, 'C': 2.0}"
mp-569450,1.4217,2.3226450698551053,"{'Li': 2.0, 'B': 12.0, 'C': 2.0}"
mp-638070,2.6486,2.3040130976230024,"{'Li': 2.0, 'B': 26.0, 'C': 4.0}"
mp-5001,3.402,1.7319052080428727,"{'Li': 12.0, 'B': 4.0, 'N': 8.0}"
mp-27275,5.1566,2.091798179307506,"{'Li': 12.0, 'B': 4.0, 'O': 12.0}"
mp-1020014,5.5447,2.0672387128841634,"{'Li': 12.0, 'B': 44.0, 'O': 72.0}"
mp-4779,5.668,2.262845135469113,"{'Li': 8.0, 'B': 16.0, 'O': 28.0}"
mp-1020024,4.928,2.044998864481265,"{'Li': 24.0, 'B': 16.0, 'O': 36.0}"
mp-3635,5.232,2.079064456856911,"{'Li': 4.0, 'B': 4.0, 'O': 8.0}"
mp-16828,5.6046,2.222017404638546,"{'Li': 6.0, 'B': 14.0, 'O': 24.0}"
mp-12403,8.2555,1.9241217856674235,"{'Li': 3.0, 'B': 3.0, 'F': 12.0}"
mp-8204,1.2932,2.49847546353102,"{'Li': 2.0, 'Al': 2.0, 'B': 28.0}"
mp-973391,1.6991,2.3409131611305263,"{'Li': 4.0, 'Si': 4.0, 'B': 24.0}"
mp-29410,2.4672,1.7698140802671327,"{'Li': 4.0, 'B': 4.0, 'S': 10.0}"
mp-5614,3.0526,1.6466168234615426,"{'Li': 12.0, 'B': 4.0, 'S': 12.0}"
mp-532413,3.5549,2.063018343144864,"{'Li': 20.0, 'B': 28.0, 'S': 52.0}"
mp-30100,1.6861,4.205295678235763,"{'Li': 4.0, 'B': 4.0, 'Se': 10.0}"
mp-9610,3.7947,1.4791032335562375,"{'Li': 2.0, 'C': 1.0, 'N': 2.0}"
mp-3054,5.092,1.9967525105358643,"{'Li': 4.0, 'C': 2.0, 'O': 6.0}"
mp-8180,3.0186,2.267301961944691,"{'Li': 2.0, 'N': 2.0, 'O': 6.0}"
mp-37906,2.2707,2.387696643736157,"{'Li': 1.0, 'Mg': 1.0, 'N': 1.0}"
mp-13944,2.9373,2.3342112514957902,"{'Li': 24.0, 'Al': 8.0, 'N': 16.0}"
mp-686208,2.1599,2.190394384744106,"{'Li': 80.0, 'Si': 16.0, 'N': 48.0}"
mp-5853,5.0687,2.938002914841888,"{'Li': 2.0, 'Si': 4.0, 'N': 6.0}"
mp-684024,3.8508,2.4845290124560155,"{'Li': 64.0, 'Si': 32.0, 'N': 64.0}"
mp-3524,4.0907,2.874445084630143,"{'Li': 2.0, 'P': 2.0, 'N': 4.0}"
mp-14712,3.4744,2.166934655776453,"{'Li': 56.0, 'P': 8.0, 'N': 32.0}"
mp-29149,1.8501,1.6644224483032035,"{'Li': 4.0, 'N': 1.0, 'Cl': 1.0}"
mp-31468,1.3816,2.3355793979190635,"{'Li': 4.0, 'Ca': 4.0, 'N': 4.0}"
mp-542435,2.2441,2.445093004722424,"{'Li': 24.0, 'Sc': 8.0, 'N': 16.0}"
mp-1245502,0.8272,3.3161563493023483,"{'Li': 2.0, 'Ti': 1.0, 'N': 2.0}"
mp-686129,1.5626,2.368619669437212,"{'Li': 80.0, 'Ti': 16.0, 'N': 48.0}"
mp-1029932,1.3146,3.0865543607489023,"{'Li': 4.0, 'V': 4.0, 'N': 8.0}"
mp-4604,3.0112,2.3312484205788437,"{'Li': 56.0, 'V': 8.0, 'N': 32.0}"
mp-1029498,1.4398,2.4147376826792577,"{'Li': 12.0, 'Cr': 2.0, 'N': 8.0}"
mp-530262,1.3186,2.2644128185257384,"{'Li': 60.0, 'Cr': 8.0, 'N': 36.0}"
mp-5515,0.6562,2.411213392950808,"{'Li': 56.0, 'Mn': 8.0, 'N': 32.0}"
mp-1222572,0.3115,2.7444712055901848,"{'Li': 7.0, 'Cu': 2.0, 'N': 3.0}"
mp-7575,0.5187,4.770473662314311,"{'Li': 1.0, 'Zn': 1.0, 'N': 1.0}"
mp-3887,2.3783,3.4777300110128544,"{'Li': 24.0, 'Ga': 8.0, 'N': 16.0}"
mp-1020059,2.758,4.710212633799929,"{'Li': 2.0, 'Ge': 4.0, 'N': 6.0}"
mp-531553,1.3384,2.9410934982662997,"{'Li': 80.0, 'Ge': 16.0, 'N': 48.0}"
mp-973793,2.0446,2.1449646102819324,"{'Li': 16.0, 'Se': 2.0, 'N': 4.0}"
mp-28989,1.4357,1.7084921178654051,"{'Li': 10.0, 'Br': 1.0, 'N': 3.0}"
mp-568365,2.2583,2.573012626924745,"{'Li': 48.0, 'Br': 24.0, 'N': 8.0}"
mp-29754,0.261,3.2711547178089724,"{'Sr': 2.0, 'Li': 2.0, 'N': 2.0}"
mp-15845,0.9413,2.399527683000461,"{'Sr': 2.0, 'Li': 8.0, 'N': 4.0}"
mp-1029592,2.119,3.1399139938674865,"{'Li': 24.0, 'Y': 8.0, 'N': 16.0}"
mp-1029297,0.3121,4.526524685094861,"{'Li': 2.0, 'Zr': 4.0, 'N': 6.0}"
mp-3216,1.6072,4.272989517495178,"{'Li': 2.0, 'Zr': 1.0, 'N': 2.0}"
mp-1029903,1.2059,4.359774687063108,"{'Li': 4.0, 'Nb': 4.0, 'N': 8.0}"
mp-14827,3.3329,2.7375652275108666,"{'Li': 56.0, 'Nb': 8.0, 'N': 32.0}"
mp-8804,2.6302,2.904801508029722,"{'Li': 12.0, 'Mo': 2.0, 'N': 8.0}"
mp-1029562,1.0921,4.078534193669254,"{'Li': 24.0, 'In': 8.0, 'N': 16.0}"
mp-1029385,1.6913,5.147801510964374,"{'Li': 2.0, 'Sn': 1.0, 'N': 2.0}"
mp-1029522,2.2181,3.0659706995287834,"{'Li': 56.0, 'Sb': 8.0, 'N': 32.0}"
mp-1190809,2.5239,2.6238856983033654,"{'Li': 16.0, 'Te': 2.0, 'N': 4.0}"
mp-675941,1.6667,2.380924048084666,"{'Li': 14.0, 'I': 2.0, 'N': 4.0}"
mp-1097065,1.9339,7.258069277758071,"{'Li': 2.0, 'Hf': 1.0, 'N': 2.0}"
mp-1029331,0.6088,8.240250888103507,"{'Li': 2.0, 'Hf': 4.0, 'N': 6.0}"
mp-30129,2.676,4.862359677416221,"{'Li': 16.0, 'Ta': 4.0, 'N': 12.0}"
mp-14753,3.341,3.967542723966091,"{'Li': 56.0, 'Ta': 8.0, 'N': 32.0}"
mp-1029625,0.4249,8.744825264517308,"{'Li': 8.0, 'Ta': 8.0, 'N': 16.0}"
mp-3503,3.08,4.197507930361011,"{'Li': 12.0, 'W': 2.0, 'N': 8.0}"
mp-3838,2.8489,4.144535831343518,"{'Li': 10.0, 'Re': 2.0, 'N': 8.0}"
mp-1029826,0.0403,4.348326271544855,"{'Li': 12.0, 'Os': 2.0, 'N': 8.0}"
mp-8181,1.2874,4.945453704820285,"{'Li': 2.0, 'Ce': 1.0, 'N': 2.0}"
mp-27487,2.2803,6.9229830900907245,"{'Li': 2.0, 'Th': 1.0, 'N': 2.0}"
mp-15960,4.6925,2.1837579035602808,"{'Li': 40.0, 'Al': 8.0, 'O': 32.0}"
mp-530399,5.251,3.5173109456293474,"{'Li': 4.0, 'Al': 20.0, 'O': 32.0}"
mp-3427,4.5928,2.530052399712072,"{'Li': 4.0, 'Al': 4.0, 'O': 8.0}"
mp-1223129,5.0934,2.3173215906513787,"{'Li': 56.0, 'Si': 14.0, 'O': 56.0}"
mp-4117,5.352,2.361940262130261,"{'Li': 4.0, 'Si': 4.0, 'O': 10.0}"
mp-5012,5.1122,2.458383181249841,"{'Li': 4.0, 'Si': 2.0, 'O': 6.0}"
mp-13725,5.8384,2.388292851512727,"{'Li': 6.0, 'P': 2.0, 'O': 8.0}"
mp-28450,5.6175,2.247060735369704,"{'Li': 8.0, 'P': 4.0, 'O': 14.0}"
mp-1202801,5.5885,2.346664763854644,"{'Li': 20.0, 'P': 20.0, 'O': 60.0}"
mp-4556,6.0416,2.117664814614952,"{'Li': 8.0, 'S': 4.0, 'O': 16.0}"
mp-1020013,5.536,2.289062195383571,"{'Li': 8.0, 'S': 8.0, 'O': 28.0}"
mp-30301,5.7745,2.3378078695149656,"{'Li': 4.0, 'Cl': 4.0, 'O': 16.0}"
mp-5840,3.9435,3.3377481690586226,"{'Li': 2.0, 'Sc': 2.0, 'O': 4.0}"
mp-685194,2.66,3.3837830084756444,"{'Li': 8.0, 'Ti': 10.0, 'O': 24.0}"
mp-2931,3.0688,3.336254064056301,"{'Li': 8.0, 'Ti': 4.0, 'O': 12.0}"
mp-9172,4.5494,2.497573199760021,"{'Li': 8.0, 'Ti': 2.0, 'O': 8.0}"
mp-19219,4.0554,2.536133857758668,"{'Li': 6.0, 'V': 2.0, 'O': 8.0}"
mp-19440,2.826,2.3938618559375326,"{'Li': 4.0, 'V': 4.0, 'O': 12.0}"
mp-777667,1.6295,3.18421222577214,"{'Li': 4.0, 'V': 8.0, 'O': 20.0}"
mp-17159,2.6109,2.336977695943307,"{'Li': 12.0, 'Cr': 6.0, 'O': 24.0}"
mp-770632,1.1252,2.5849380225463934,"{'Li': 6.0, 'Cr': 2.0, 'O': 8.0}"
mp-674219,1.8567,3.219811289978098,"{'Li': 2.0, 'Cr': 6.0, 'O': 16.0}"
mp-18793,3.1879,4.101011016826465,"{'Li': 4.0, 'Cr': 4.0, 'O': 8.0}"
mp-691115,0.9979,3.895594655051,"{'Li': 8.0, 'Mn': 10.0, 'O': 24.0}"
mp-754656,1.7169,4.038914240637158,"{'Li': 2.0, 'Mn': 2.0, 'O': 4.0}"
mp-690161,0.5753,4.022948690563852,"{'Li': 9.0, 'Mn': 20.0, 'O': 40.0}"
mp-1097867,0.3876,4.012375051234392,"{'Li': 6.0, 'Mn': 12.0, 'O': 24.0}"
mp-770533,2.6041,2.5101222950289057,"{'Li': 24.0, 'Mn': 4.0, 'O': 16.0}"
mp-18988,1.9342,3.726304728642525,"{'Li': 8.0, 'Mn': 4.0, 'O': 12.0}"
mp-774155,0.0807,3.628809133145505,"{'Li': 8.0, 'Fe': 4.0, 'O': 12.0}"
mp-755094,1.7921,3.149715646042533,"{'Li': 8.0, 'Fe': 4.0, 'O': 8.0}"
mp-19511,3.0546,2.5609401429586884,"{'Li': 40.0, 'Fe': 8.0, 'O': 32.0}"
mp-757614,1.6147,4.193926849742287,"{'Li': 4.0, 'Fe': 4.0, 'O': 8.0}"
mp-1177487,0.791,2.651730400051876,"{'Li': 47.0, 'Co': 8.0, 'O': 32.0}"
mp-774082,0.4042,4.7834051294533495,"{'Li': 8.0, 'Co': 16.0, 'O': 32.0}"
mp-1173879,1.213,4.031101127815674,"{'Li': 8.0, 'Co': 4.0, 'O': 12.0}"
mp-1175419,0.0913,4.604256391535456,"{'Li': 9.0, 'Co': 7.0, 'O': 16.0}"
mp-18925,1.9643,2.6757904885951067,"{'Li': 24.0, 'Co': 4.0, 'O': 16.0}"
mp-1185179,1.7699,3.2898376176599315,"{'Li': 20.0, 'Co': 8.0, 'O': 18.0}"
mp-774941,0.7825,4.685373161198586,"{'Li': 8.0, 'Ni': 16.0, 'O': 32.0}"
mp-771876,1.8688,2.741982344544634,"{'Li': 40.0, 'Ni': 8.0, 'O': 32.0}"
mp-556550,1.386,4.079049397368482,"{'Li': 4.0, 'Ni': 2.0, 'O': 6.0}"
mp-9158,0.3752,4.35543287037612,"{'Li': 1.0, 'Cu': 1.0, 'O': 2.0}"
mp-19970,1.2968,3.130960431286298,"{'Li': 12.0, 'Cu': 4.0, 'O': 12.0}"
mp-5127,1.5632,4.046538019504582,"{'Li': 4.0, 'Cu': 4.0, 'O': 4.0}"
mp-14495,3.8087,2.7735902458878714,"{'Li': 12.0, 'Zn': 2.0, 'O': 8.0}"
mp-3297,2.329,3.464714495088697,"{'Li': 20.0, 'Zn': 8.0, 'O': 18.0}"
mp-28146,2.5223,5.571646671357729,"{'Li': 4.0, 'Ga': 20.0, 'O': 32.0}"
mp-5854,3.2018,4.014005120583273,"{'Li': 4.0, 'Ga': 4.0, 'O': 8.0}"
mp-4657,3.7925,2.824249252196112,"{'Li': 40.0, 'Ga': 8.0, 'O': 32.0}"
mp-28623,2.9164,4.429879963899755,"{'Li': 8.0, 'Ge': 10.0, 'O': 24.0}"
mp-15349,3.5792,3.3545313454218446,"{'Li': 4.0, 'Ge': 2.0, 'O': 6.0}"
mp-4558,4.105,3.037546563834888,"{'Li': 8.0, 'Ge': 2.0, 'O': 8.0}"
mp-9197,4.1579,3.016206440302241,"{'Li': 6.0, 'As': 2.0, 'O': 8.0}"
mp-9657,3.4579,4.3003790263937685,"{'Li': 2.0, 'As': 2.0, 'O': 6.0}"
mp-1194726,2.9418,2.94542387019153,"{'Li': 8.0, 'Se': 8.0, 'O': 28.0}"
mp-4426,2.4751,3.0540553752054875,"{'Li': 8.0, 'Se': 2.0, 'O': 10.0}"
mp-4855,3.808,2.8061655947998005,"{'Li': 12.0, 'Se': 6.0, 'O': 24.0}"
mp-7020,4.4646,3.9705538734173222,"{'Li': 4.0, 'Y': 4.0, 'O': 8.0}"
mp-4156,3.8414,4.032147565131905,"{'Li': 4.0, 'Zr': 2.0, 'O': 6.0}"
mp-5418,3.9436,3.4331864375737244,"{'Li': 12.0, 'Zr': 4.0, 'O': 14.0}"
mp-3368,2.9482,4.734925201696726,"{'Li': 4.0, 'Nb': 12.0, 'O': 32.0}"
mp-31488,3.7756,3.805225360811107,"{'Li': 12.0, 'Nb': 4.0, 'O': 16.0}"
mp-3924,1.5791,5.52702240821137,"{'Li': 2.0, 'Nb': 2.0, 'O': 4.0}"
mp-28030,3.2417,3.396337760511653,"{'Li': 32.0, 'Nb': 8.0, 'O': 36.0}"
mp-3731,3.3768,4.412866736532978,"{'Li': 2.0, 'Nb': 2.0, 'O': 6.0}"
mp-19117,2.8394,3.6539624594298297,"{'Li': 8.0, 'O': 10.0, 'Mo': 2.0}"
mp-18050,4.4349,2.88641805055606,"{'Li': 12.0, 'Mo': 6.0, 'O': 24.0}"
mp-25576,1.4749,4.835121051776524,"{'Li': 2.0, 'O': 8.0, 'Mo': 4.0}"
mp-19338,2.3415,5.0782273282545605,"{'Li': 1.0, 'Mo': 1.0, 'O': 2.0}"
mp-1210877,0.4072,5.117777501704289,"{'Li': 8.0, 'Tc': 4.0, 'O': 12.0}"
mp-14115,1.4348,5.991561532460953,"{'Li': 1.0, 'Rh': 1.0, 'O': 2.0}"
mp-760483,1.4232,4.924029400852007,"{'Li': 4.0, 'Pd': 2.0, 'O': 6.0}"
mp-7608,1.2456,4.675217423409427,"{'Li': 2.0, 'Pd': 1.0, 'O': 2.0}"
mp-996962,0.5349,5.06243359245813,"{'Li': 2.0, 'Ag': 2.0, 'O': 4.0}"
mp-772290,1.0933,5.171748024412337,"{'Li': 4.0, 'Ag': 4.0, 'O': 4.0}"
mp-27227,0.7354,6.820705436125221,"{'Li': 2.0, 'Ag': 6.0, 'O': 4.0}"
mp-778877,2.4721,3.295873479793285,"{'Li': 40.0, 'In': 8.0, 'O': 32.0}"
mp-5488,1.8353,5.599078839883139,"{'Li': 2.0, 'In': 2.0, 'O': 4.0}"
mp-3540,3.1452,4.815589686683862,"{'Li': 8.0, 'Sn': 4.0, 'O': 12.0}"
mp-4527,3.824,3.2829493663263407,"{'Li': 8.0, 'Sn': 1.0, 'O': 6.0}"
mp-4995,2.1517,5.18196318108397,"{'Li': 4.0, 'Sb': 4.0, 'O': 12.0}"
mp-29892,0.9891,5.859429085208864,"{'Li': 2.0, 'Sb': 6.0, 'O': 16.0}"
mp-5769,3.0588,4.347673841111185,"{'Li': 6.0, 'Sb': 2.0, 'O': 8.0}"
mp-29364,2.9218,3.531115860117336,"{'Li': 5.0, 'Sb': 1.0, 'O': 5.0}"
mp-4804,2.7196,4.085810040402912,"{'Li': 8.0, 'Te': 2.0, 'O': 10.0}"
mp-13843,2.2672,4.286451589032344,"{'Li': 8.0, 'Te': 4.0, 'O': 16.0}"
mp-555939,3.1058,4.20880128304439,"{'Li': 16.0, 'Te': 16.0, 'O': 40.0}"
mp-27231,3.675,3.5623440574913,"{'Li': 8.0, 'Te': 4.0, 'O': 12.0}"
mp-7941,2.9644,3.363481358106037,"{'Li': 6.0, 'Te': 1.0, 'O': 6.0}"
mp-23384,3.7256,3.893147942156132,"{'Li': 8.0, 'I': 8.0, 'O': 24.0}"
mp-1211142,2.5979,3.815056567426192,"{'Li': 15.0, 'I': 3.0, 'O': 18.0}"
mp-772185,4.4135,5.389125233405041,"{'Li': 12.0, 'Hf': 4.0, 'O': 14.0}"
mp-755352,4.4196,6.523326584347466,"{'Li': 4.0, 'Hf': 2.0, 'O': 6.0}"
mp-3151,4.5395,5.700585302889718,"{'Li': 12.0, 'Ta': 4.0, 'O': 16.0}"
mp-755013,3.72,4.429785747887919,"{'Li': 5.0, 'Ta': 1.0, 'O': 5.0}"
mp-3666,3.7746,7.178371517686228,"{'Li': 2.0, 'Ta': 2.0, 'O': 6.0}"
mp-7638,3.3841,7.889694755714257,"{'Li': 2.0, 'Ta': 6.0, 'O': 16.0}"
mp-555377,3.8918,5.168494853147859,"{'Li': 8.0, 'W': 2.0, 'O': 10.0}"
mp-19260,3.9135,5.625991833130897,"{'Li': 4.0, 'W': 2.0, 'O': 8.0}"
mp-5061,2.2156,4.883970706974615,"{'Li': 5.0, 'Re': 1.0, 'O': 6.0}"
mp-540946,4.0224,4.631607878520408,"{'Li': 6.0, 'Re': 6.0, 'O': 24.0}"
mp-531826,1.9705,7.33084308043792,"{'Li': 24.0, 'Pt': 12.0, 'O': 36.0}"
mp-8610,2.2494,4.36692319296643,"{'Li': 8.0, 'Pt': 1.0, 'O': 6.0}"
mp-7471,1.8604,5.657614493446098,"{'Li': 12.0, 'Au': 4.0, 'O': 12.0}"
mp-996959,1.5361,7.8839117064878845,"{'Li': 2.0, 'Au': 2.0, 'O': 4.0}"
mp-1222442,1.8764,4.592457256062567,"{'Li': 5.0, 'Au': 1.0, 'O': 4.0}"
mp-27483,1.66,4.665816674379055,"{'Li': 40.0, 'Tl': 8.0, 'O': 32.0}"
mp-22450,1.0712,6.684437017432163,"{'Li': 4.0, 'Pb': 2.0, 'O': 6.0}"
mp-22170,1.449,4.811013089954721,"{'Li': 8.0, 'Pb': 2.0, 'O': 8.0}"
mp-38487,1.8615,4.175879578843861,"{'Li': 7.0, 'Bi': 1.0, 'O': 6.0}"
mp-29077,0.1446,7.048850559307395,"{'Li': 8.0, 'Bi': 8.0, 'O': 24.0}"
mp-774702,1.3761,5.69338631811287,"{'Li': 6.0, 'Bi': 2.0, 'O': 8.0}"
mp-28510,2.4933,5.047879679200749,"{'Li': 24.0, 'Bi': 8.0, 'O': 24.0}"
mp-29365,1.365,4.413627443517979,"{'Li': 5.0, 'Bi': 1.0, 'O': 5.0}"
mp-1540429,2.7449,6.80887824915563,"{'Li': 4.0, 'Bi': 4.0, 'O': 8.0}"
mp-754534,2.3502,4.347164978772307,"{'Li': 2.0, 'Ce': 1.0, 'O': 3.0}"
mp-21332,3.2842,6.168644462800063,"{'Li': 4.0, 'Gd': 4.0, 'O': 8.0}"
mp-7137,4.5528,6.371288707088494,"{'Li': 4.0, 'Tb': 4.0, 'O': 8.0}"
mp-976726,4.574,6.581364556915528,"{'Li': 4.0, 'Dy': 4.0, 'O': 8.0}"
mp-12645,4.4183,6.480360456298269,"{'Li': 4.0, 'Ho': 4.0, 'O': 8.0}"
mp-10970,4.5084,6.676896638493381,"{'Li': 4.0, 'Er': 4.0, 'O': 8.0}"
mp-754237,4.3153,6.974169413441952,"{'Li': 2.0, 'Tm': 2.0, 'O': 4.0}"
mp-754605,4.5008,7.422133455141844,"{'Li': 2.0, 'Lu': 2.0, 'O': 4.0}"
mp-1185263,2.9267,5.811307040328582,"{'Li': 1.0, 'Pa': 1.0, 'O': 3.0}"
mp-9607,2.0701,6.213826391054607,"{'Li': 8.0, 'U': 4.0, 'O': 16.0}"
mp-551675,0.3877,6.260313273682758,"{'Li': 3.0, 'U': 1.0, 'O': 4.0}"
mp-8007,0.4853,7.452341904998909,"{'Li': 2.0, 'U': 2.0, 'O': 6.0}"
mp-8609,2.2001,4.036468571313292,"{'Li': 6.0, 'U': 1.0, 'O': 6.0}"
mp-7714,2.1041,5.588630328405743,"{'Li': 4.0, 'U': 1.0, 'O': 5.0}"
mp-9159,0.5983,5.651320777347294,"{'Li': 4.0, 'Np': 1.0, 'O': 5.0}"
mp-15254,7.6904,2.60828782819132,"{'Li': 18.0, 'Al': 6.0, 'F': 36.0}"
mp-1193269,8.0937,2.778407882725302,"{'Li': 6.0, 'Si': 3.0, 'F': 18.0}"
mp-9143,7.63,2.6949748904318613,"{'Li': 1.0, 'P': 1.0, 'F': 6.0}"
mp-560890,6.616,2.708062328902661,"{'Li': 18.0, 'Sc': 6.0, 'F': 36.0}"
mp-21540,0.1578,2.727678968895749,"{'Li': 18.0, 'Ti': 6.0, 'F': 36.0}"
mp-7603,4.3895,2.886520592297546,"{'Li': 4.0, 'Ti': 2.0, 'F': 12.0}"
mp-755801,2.1167,2.582394122705065,"{'Li': 2.0, 'V': 2.0, 'F': 8.0}"
mp-753571,3.0732,2.464659847565959,"{'Li': 1.0, 'V': 1.0, 'F': 6.0}"
mp-753861,2.1707,2.9568589307369115,"{'Li': 4.0, 'V': 2.0, 'F': 12.0}"
mp-760803,2.073,2.7344422807167805,"{'Li': 8.0, 'V': 8.0, 'F': 40.0}"
mp-559701,0.0023,3.4391633109770328,"{'Li': 2.0, 'V': 4.0, 'F': 12.0}"
mp-555112,1.5229,3.020067573307752,"{'Li': 4.0, 'Cr': 2.0, 'F': 12.0}"
mp-561396,3.9646,2.8396227911805374,"{'Li': 18.0, 'Cr': 6.0, 'F': 36.0}"
mp-752936,2.977,3.067869215234326,"{'Li': 6.0, 'Mn': 3.0, 'F': 18.0}"
mp-759990,2.0025,3.2160906257307214,"{'Li': 8.0, 'Mn': 8.0, 'F': 32.0}"
mp-765136,1.4645,3.0111178055406933,"{'Li': 2.0, 'Mn': 16.0, 'F': 66.0}"
mp-756827,2.2554,2.6933341412362304,"{'Li': 2.0, 'Mn': 4.0, 'F': 18.0}"
mp-776264,3.2364,2.76127454958888,"{'Li': 2.0, 'Fe': 2.0, 'F': 8.0}"
mp-557403,1.8873,3.62660024826429,"{'Li': 2.0, 'Fe': 4.0, 'F': 12.0}"
mp-1222351,1.249,2.9981502864448277,"{'Li': 2.0, 'Fe': 2.0, 'F': 12.0}"
mp-1211465,0.691,3.070383973766459,"{'Li': 12.0, 'Ni': 4.0, 'F': 24.0}"
mp-753257,0.828,3.3900757305400395,"{'Li': 2.0, 'Cu': 2.0, 'F': 8.0}"
mp-760255,0.7168,3.115624909601705,"{'Li': 18.0, 'Cu': 6.0, 'F': 36.0}"
mp-15558,6.2874,3.1531974046180564,"{'Li': 18.0, 'Ga': 6.0, 'F': 36.0}"
mp-7791,5.7562,3.4129629657846,"{'Li': 4.0, 'Ge': 2.0, 'F': 12.0}"
mp-9144,5.1212,3.1958002254537847,"{'Li': 1.0, 'As': 1.0, 'F': 6.0}"
mp-3700,7.8367,3.8083617975625175,"{'Li': 2.0, 'Y': 2.0, 'F': 8.0}"
mp-9308,5.9638,3.2932261501549545,"{'Li': 16.0, 'Zr': 4.0, 'F': 32.0}"
mp-29040,5.6196,3.40539497346412,"{'Li': 6.0, 'Zr': 8.0, 'F': 38.0}"
mp-4002,6.481,3.4594049693228444,"{'Li': 2.0, 'Zr': 1.0, 'F': 6.0}"
mp-1078799,5.1171,3.055443454004922,"{'Li': 1.0, 'Nb': 1.0, 'F': 6.0}"
mp-976955,0.0478,3.672555198597897,"{'Li': 4.0, 'Ru': 2.0, 'F': 12.0}"
mp-1078834,1.0441,3.5306546332964444,"{'Li': 1.0, 'Ru': 1.0, 'F': 6.0}"
mp-13985,1.928,3.7343236890658016,"{'Li': 4.0, 'Pd': 2.0, 'F': 12.0}"
